,text,source,label
790,一摸鸡吧直淌,gfw,sensitive
791,一晚八炮,gfw,sensitive
792,一晚八炮不奇怪,gfw,sensitive
793,一晚搞个七八次,gfw,sensitive
794,一晚春晓数十炮,gfw,sensitive
795,一机构一证监不知谁在耍老千,gfw,sensitive
796,一次全套,gfw,sensitive
797,一票难求在于票价太低,gfw,sensitive
798,一等警察赛流氓,gfw,sensitive
799,一级压,gfw,sensitive
800,一级级级加码马到成功,gfw,sensitive
801,一群猛犬,gfw,sensitive
802,一群猛犬是城管,gfw,sensitive
803,一般叫打炮,gfw,sensitive
804,一蚕缠,gfw,sensitive
805,一路竟收保护费,gfw,sensitive
806,丁丙诺啡,gfw,sensitive
807,丁香五月天,gfw,sensitive
808,丁香社,gfw,sensitive
809,七.五事件,gfw,sensitive
810,七七式手枪,gfw,sensitive
811,七五惨案,gfw,sensitive
812,七五暴力,gfw,sensitive
813,七号已经吹响,gfw,sensitive
814,七月大麻八月ting,gfw,sensitive
815,七肖,gfw,sensitive
816,万人围堵,gfw,sensitive
817,万人搞,gfw,sensitive
818,万民血漂,gfw,sensitive
819,万能钥匙,gfw,sensitive
820,丈夫外,gfw,sensitive
821,面搞情调,gfw,sensitive
822,三zuo仑,gfw,sensitive
823,三个代表无帮国,gfw,sensitive
824,三中校长净系识抢,gfw,sensitive
825,三代轮盘,gfw,sensitive
826,三利达,gfw,sensitive
827,三千万人齐下岗,gfw,sensitive
828,三去lung,gfw,sensitive
829,三去lungong,gfw,sensitive
830,三去轮,gfw,sensitive
831,三和娱乐城,gfw,sensitive
832,三哆论,gfw,sensitive
833,三唑化,gfw,sensitive
834,三国首脑去打猎,gfw,sensitive
835,三坐仑,gfw,sensitive
836,三大扯蛋,gfw,sensitive
837,三月没逛拉萨,gfw,sensitive
838,三棱刀,gfw,sensitive
839,三棱刮刀,gfw,sensitive
840,三棱尖,gfw,sensitive
841,三民党,gfw,sensitive
842,三甲利定,gfw,sensitive
843,三百元今晚你千万别把我当人,gfw,sensitive
844,三聚化工集团荣誉出品,gfw,sensitive
845,三聚氰胺里加奶粉,gfw,sensitive
846,三联帮,gfw,sensitive
847,三肖,gfw,sensitive
848,三讲的稿,gfw,sensitive
849,三连帮,gfw,sensitive
850,三退热线,gfw,sensitive
851,三鱼比目,gfw,sensitive
852,上份噐,gfw,sensitive
853,上分器,gfw,sensitive
854,上分机,gfw,sensitive
855,上分药水,gfw,sensitive
856,上半夜在赌,gfw,sensitive
857,上半年一人杀六警察,gfw,sensitive
858,上司就象阴道,gfw,sensitive
859,上床就把你妈靠,gfw,sensitive
860,上海房惠官,gfw,sensitive
861,上海看,gfw,sensitive
862,全国都是乡下,gfw,sensitive
863,上级领导提倡的就是正确的,gfw,sensitive
864,上网赚钱,gfw,sensitive
865,上门保健,gfw,sensitive
866,上门小姐,gfw,sensitive
867,上门按摩,gfw,sensitive
868,上门服务,gfw,sensitive
869,下半夜在嫖,gfw,sensitive
870,下半年六警察杀一人,gfw,sensitive
871,下岗工人八百万,gfw,sensitive
872,下岗工人挺难办,gfw,sensitive
873,下岗职工怀念毛主席,gfw,sensitive
874,下岗职工满街走,gfw,sensitive
875,下次有新歌把八荣八耻编进去,gfw,sensitive
876,下班插阴道,gfw,sensitive
877,下班有奶,gfw,sensitive
878,下课插阴道,gfw,sensitive
879,下身开啤酒瓶盖,gfw,sensitive
880,下面夹着它,gfw,sensitive
881,下面的水,gfw,sensitive
882,不什和涛哥,gfw,sensitive
883,不会一连放三炮,gfw,sensitive
884,不会事前还吞壮阳药,gfw,sensitive
885,不作为奖,gfw,sensitive
886,不信耶稣的人会下地狱,gfw,sensitive
887,不发不行,gfw,sensitive
888,不发死全家,gfw,sensitive
889,不呛喉,gfw,sensitive
890,不学无术擅长开会,gfw,sensitive
891,不就死了几个孩子,gfw,sensitive
892,不得不发,gfw,sensitive
893,不愿跟我走的我让他跟你走,gfw,sensitive
894,不政治,gfw,sensitive
895,不日是罪过,gfw,sensitive
896,不日麻屁为耻,gfw,sensitive
897,不暗偷不明抢身上趴,gfw,sensitive
898,着共产党,gfw,sensitive
899,不查他是公仆,gfw,sensitive
900,不查都是代表,gfw,sensitive
901,不查都是领导的脑子,gfw,sensitive
902,不看新闻的20条理由,gfw,sensitive
903,不真心的请走开,gfw,sensitive
904,不能太cctv,gfw,sensitive
905,不能惹的国家,gfw,sensitive
906,不认,gfw,sensitive
907,识你也要代表你,gfw,sensitive
908,不该不置私产,gfw,sensitive
909,不该严惩贪污,gfw,sensitive
910,不该冷淡亲友,gfw,sensitive
911,不该在列强面前骨头硬,gfw,sensitive
912,不该强调自力更生,gfw,sensitive
913,不该把工农兵捧上天,gfw,sensitive
914,不该抓阶级斗争,gfw,sensitive
915,不该提继续,gfw,sensitive
916,不该政治挂帅,gfw,sensitive
917,不该有四大自由,gfw,sensitive
918,不跟我走我就叫他们跟你走,gfw,sensitive
919,不闻爷儿叫春声,gfw,sensitive
920,与时俱尽,gfw,sensitive
921,与裙中同进出共性福,gfw,sensitive
922,专业助考,gfw,sensitive
923,专业洗票,gfw,sensitive
924,专业破,gfw,sensitive
925,专制当局,gfw,sensitive
926,专家叫蛤蟆不叫,gfw,sensitive
927,专家座谈会,gfw,sensitive
928,专治乱了,gfw,sensitive
929,专治乱了无法治,gfw,sensitive
930,专用弩,gfw,sensitive
931,世界人权宣言,gfw,sensitive
932,世界人权宣言60周年,gfw,sensitive
933,世界列强震惊了,gfw,sensitive
934,世界末日预言,gfw,sensitive
935,界第一的贪官群体,gfw,sensitive
936,世界维吾尔大会,gfw,sensitive
937,世界维吾尔族人大会,gfw,sensitive
938,世界维吾尔青年代表大会,gfw,sensitive
939,世维大会,gfw,sensitive
940,丙吡兰,gfw,sensitive
941,丙哌利定,gfw,sensitive
942,东哥你放心去吧,gfw,sensitive
943,东方发出的闪电,gfw,sensitive
944,东方闪电,gfw,sensitive
945,东村视频,gfw,sensitive
946,东海拔棒,gfw,sensitive
947,东突信息中心,gfw,sensitive
948,突信息联络中心,gfw,sensitive
949,东突民族党,gfw,sensitive
950,东突解,gfw,sensitive
951,丝丝诱惑,gfw,sensitive
952,丝情袜意,gfw,sensitive
953,丝袜youhuo,gfw,sensitive
954,丝袜you惑,gfw,sensitive
955,丝袜俱乐部,gfw,sensitive
956,丝袜按摩,gfw,sensitive
957,丝袜玉足,gfw,sensitive
958,丝袜秀,gfw,sensitive
959,丝袜窒息,gfw,sensitive
960,丝袜诱惑,gfw,sensitive
961,丝袜足推,gfw,sensitive
962,丝足服务,gfw,sensitive
963,两个奶子有弹性,gfw,sensitive
964,两乳之间,gfw,sensitive
965,两会新解,gfw,sensitive
966,两岸才子,gfw,sensitive
967,两性乐园,gfw,sensitive
968,两性屋,gfw,sensitive
969,两性淫乱,gfw,sensitive
970,两性生活,gfw,sensitive
971,两性私语,gfw,sensitive
972,两性视频,gfw,sensitive
973,两百元今晚我就是你的人,gfw,sensitive
974,两百名女技术强,gfw,sensitive
975,两腿一夹几百块,gfw,sensitive
976,两腿间劈了一刀,gfw,sensitive
977,两袖青风为耻,gfw,sensitive
978,两颗原子弹日德投降,gfw,sensitive
979,严禁重庆人进京,gfw,sensitive
980,人消费信贷,gfw,sensitive
981,个农村退伍军人的下场,gfw,sensitive
982,中亿商盟,gfw,sensitive
983,中共不灭,gfw,sensitive
984,中共亵渎,gfw,sensitive
985,中共作恶,gfw,sensitive
986,中共利用,gfw,sensitive
987,中共喉舌,gfw,sensitive
988,中共垃圾,gfw,sensitive
989,中共头子,gfw,sensitive
990,中共当权,gfw,sensitive
991,中共恶霸,gfw,sensitive
992,中共愚弄,gfw,sensitive
993,中共戕害,gfw,sensitive
994,中共政治迫害,gfw,sensitive
995,中共散毒,gfw,sensitive
996,中共暴力,gfw,sensitive
997,中共欺骗,gfw,sensitive
998,中共歪曲,gfw,sensitive
999,中共治下的中国,gfw,sensitive
1000,中共流氓,gfw,sensitive
1001,中共灭,gfw,sensitive
1002,中共灭口,gfw,sensitive
1003,中共独权,gfw,sensitive
1004,中共独枭,gfw,sensitive
1005,中共的嘴脸,gfw,sensitive
1006,中共的大堕落,gfw,sensitive
1007,中共的恶戏,gfw,sensitive
1008,中共的恶行,gfw,sensitive
1009,中共的打手,gfw,sensitive
1010,中共的教条,gfw,sensitive
1011,中共的暴力,gfw,sensitive
1012,中共的暴烈,gfw,sensitive
1013,共的棺材,gfw,sensitive
1014,中共的流氓,gfw,sensitive
1015,中共的烂疮,gfw,sensitive
1016,中共的解体,gfw,sensitive
1017,中共的谎言,gfw,sensitive
1018,中共的谎话,gfw,sensitive
1019,中共的迫害,gfw,sensitive
1020,中共的迷魂,gfw,sensitive
1021,中共的险恶,gfw,sensitive
1022,中共维稳,gfw,sensitive
1023,中共罪行,gfw,sensitive
1024,中共血,gfw,sensitive
1025,中共装摸作样,gfw,sensitive
1026,中共装阔,gfw,sensitive
1027,中共谎言,gfw,sensitive
1028,中共走狗,gfw,sensitive
1029,中共迫害,gfw,sensitive
1030,中共迷惑,gfw,sensitive
1031,中共邪恶,gfw,sensitive
1032,中共邪灵,gfw,sensitive
1033,中共险恶,gfw,sensitive
1034,中共非法,gfw,sensitive
1035,中创互联,gfw,sensitive
1036,中创网,gfw,sensitive
1037,中办警卫局,gfw,sensitive
1038,中华宝刀,gfw,sensitive
1039,中华淫民,gfw,sensitive
1040,中南海事件,gfw,sensitive
1041,中南海红卡,gfw,sensitive
1042,中国09年将面临更大的政治压力,gfw,sensitive
1043,中国09年面临更,gfw,sensitive
1044,大的政治压力,gfw,sensitive
1045,中国10大悲情语句,gfw,sensitive
1046,中国不存在上学难上学贵,gfw,sensitive
1047,中国不强都不行,gfw,sensitive
1048,中国之毁灭,gfw,sensitive
1049,中国乱了,gfw,sensitive
1050,中国人喝牛奶结石了,gfw,sensitive
1051,中国人很能骂,gfw,sensitive
1052,中国人必看,gfw,sensitive
1053,国人权,gfw,sensitive
1054,中国人民党,gfw,sensitive
1055,中国人的体质为何如此之差,gfw,sensitive
1056,中国人类进步党,gfw,sensitive
1057,中国会有大地震,gfw,sensitive
1058,中国六四真相,gfw,sensitive
1059,中国同胞,gfw,sensitive
1060,中国国家党,gfw,sensitive
1061,中国官员喜欢作秀,gfw,sensitive
1062,中国政府不害,gfw,sensitive
1063,怕互联网,gfw,sensitive
1064,中国无耻语录排行榜,gfw,sensitive
1065,中国是一个道德沦丧的社会,gfw,sensitive
1066,中国是不讲理,gfw,sensitive
1067,中国最强悍的陆战队,gfw,sensitive
1068,中国最悬殊的力量对比一小撮不明真相的群众和,gfw,sensitive
1069,广大的党员干部,gfw,sensitive
1070,中国最有特色的稀有动物宫雾猿和鹳狸猿,gfw,sensitive
1071,中国最有趣的谎言一切权力属于人民,gfw,sensitive
1072,中国月光工人协会党,gfw,sensitive
1073,中国民族社会主义工人党,gfw,sensitive
1074,中国没有任何的信仰自由,gfw,sensitive
1075,中国没有民主,gfw,sensitive
1076,中国濒临绝种的动物清鹳,gfw,sensitive
1077,中国版与日本版的静夜思,gfw,sensitive
1078,中国留学生,gfw,sensitive
1079,中国的人格危机,gfw,sensitive
1080,中国的十大贪官,gfw,sensitive
1081,中国的腐败,gfw,sensitive
1082,国竟然变得如此强势,gfw,sensitive
1083,中国纳粹.中国的纳粹,gfw,sensitive
1084,中国缺乏新闻自由,gfw,sensitive
1085,中国网民党,gfw,sensitive
1086,中国联邦主义,gfw,sensitive
1087,中国股市胡紧套,gfw,sensitive
1088,中国过度政府,gfw,sensitive
1089,中国震惊世界的25个倒数第,gfw,sensitive
1090,中国领导人的子女,gfw,sensitive
1091,中国领导无能,gfw,sensitive
1092,中国官方,gfw,sensitive
1093,中央无能,gfw,sensitive
1094,中央机关出上联,gfw,sensitive
1095,中央警卫团,gfw,sensitive
1096,中央警卫局,gfw,sensitive
1097,中央领导人之子,gfw,sensitive
1098,中间有个腐败城,gfw,sensitive
1099,丰乳肥臀,gfw,sensitive
1100,丰满坚挺,gfw,sensitive
1101,丰满的双乳,gfw,sensitive
1102,丰胸,gfw,sensitive
1103,丰腴圆润,gfw,sensitive
1104,丰韵少妇,gfw,sensitive
1105,临听王,gfw,sensitive
1106,丹凤朝阳,gfw,sensitive
1107,为什么不带套,gfw,sensitive
1108,为哥哥服务,gfw,sensitive
1109,为鸡巴死为鸡巴奋斗一辈子,gfw,sensitive
1110,为鸡巴生,gfw,sensitive
1111,主席二,gfw,sensitive
1112,目一瞪,gfw,sensitive
1113,主席保镖,gfw,sensitive
1114,主席涛公,gfw,sensitive
1115,主席火葬场,gfw,sensitive
1116,主席点阿扁,gfw,sensitive
1117,主席的贴身保镖,gfw,sensitive
1118,主席贴身保镖,gfw,sensitive
1119,主席领袖群伦,gfw,sensitive
1120,举头望山月,gfw,sensitive
1121,举杯一口干必定公安,gfw,sensitive
1122,举着红旗反红旗,gfw,sensitive
1123,举起伊能茎,gfw,sensitive
1124,举阳入阴,gfw,sensitive
1125,久战油,gfw,sensitive
1126,之毛太祖本纪,gfw,sensitive
1127,乌云部队,gfw,sensitive
1128,乌伊会,gfw,sensitive
1129,乌兹别克斯坦伊斯兰运动,gfw,sensitive
1130,乌黑阴毛两边露,gfw,sensitive
1131,乐于给人做二奶,gfw,sensitive
1132,乐众国际,gfw,sensitive
1133,乐众娱,gfw,sensitive
1134,乐透码,gfw,sensitive
1135,乔四,gfw,sensitive
1136,乖乖把腿张开,gfw,sensitive
1137,乘公交去高潮村办事,gfw,sensitive
1138,乘飞机罢航了,gfw,sensitive
1139,乙甲噻丁,gfw,sensitive
1140,乙醚,gfw,sensitive
1141,九一评,gfw,sensitive
1142,九二式手枪,gfw,sensitive
1143,九十三运动,gfw,sensitive
1144,九肖,gfw,sensitive
1145,习仲勋之,gfw,sensitive
1146,乡里干部忙赌博,gfw,sensitive
1147,买买提托乎提,gfw,sensitive
1148,买了器官,gfw,sensitive
1149,买器官,gfw,sensitive
1150,买尸,gfw,sensitive
1151,买的起房那是扯蛋,gfw,sensitive
1152,买肾,gfw,sensitive
1153,买通gov做靠山,gfw,sensitive
1154,买通政府做靠山,gfw,sensitive
1155,乱伦熟女,gfw,sensitive
1156,乱戴纱帽称提拔,gfw,sensitive
1157,乱打针,gfw,sensitive
1158,乱淫,gfw,sensitive
1159,乳fan,gfw,sensitive
1160,乳丰臀肥,gfw,sensitive
1161,乳吻其阴,gfw,sensitive
1162,乳房露在外,gfw,sensitive
1163,乳球,gfw,sensitive
1164,乳穿,gfw,sensitive
1165,乳首,gfw,sensitive
1166,乾坤棒,gfw,sensitive
1167,私仇,gfw,sensitive
1168,事业象老罗一样干,gfw,sensitive
1169,二六宪章,gfw,sensitive
1170,二乙噻丁,gfw,sensitive
1171,二六社论,gfw,sensitive
1172,二十年,gfw,sensitive
1173,二十年前天安门,gfw,sensitive
1174,二十年后腐败更猖,gfw,sensitive
1175,二十周年,gfw,sensitive
1176,二奶主动控诉贪官,gfw,sensitive
1177,罪行,gfw,sensitive
1178,二奶大奖,gfw,sensitive
1179,二奶腐败,gfw,sensitive
1180,二甘醇超标,gfw,sensitive
1181,二甲噻丁,gfw,sensitive
1182,二的3次方宪章,gfw,sensitive
1183,二的三次方宪章,gfw,sensitive
1184,二肖,gfw,sensitive
1185,二话不说插进来,gfw,sensitive
1186,二龙戏珠,gfw,sensitive
1187,户外露营,gfw,sensitive
1188,互害社会,gfw,sensitive
1189,五一七宣言,gfw,sensitive
1190,五元一晚随你摸,gfw,sensitive
1191,五六式普通弹,gfw,sensitive
1192,五十六个男人一起操你娘,gfw,sensitive
1193,五十六种精子,gfw,sensitive
1194,五千个男人操妳M逼,gfw,sensitive
1195,五四谈话,gfw,sensitive
1196,五大谎言,gfw,sensitive
1197,五套,gfw,sensitive
1198,五指油压,gfw,sensitive
1199,五星宏辉,gfw,sensitive
1200,五星洪辉,gfw,sensitive
1201,五星红辉,gfw,sensitive
1202,五月暴动,gfw,sensitive
1203,五月麻古六月冰,gfw,sensitive
1204,五百元我不管你今晚带的是不是人,gfw,sensitive
1205,五肖,gfw,sensitive
1206,亚太正悟网,gfw,sensitive
1207,库甫,gfw,sensitive
1208,亚洲某国,gfw,sensitive
1209,亚洲自由之声,gfw,sensitive
1210,亚洲色图,gfw,sensitive
1211,亚生买买提,gfw,sensitive
1212,亚甫泉,gfw,sensitive
1213,亚洲bt,gfw,sensitive
1214,亚洲图区,gfw,sensitive
1215,亡谠,gfw,sensitive
1216,交合,gfw,sensitive
1217,交奸,gfw,sensitive
1218,交欢,gfw,sensitive
1219,交涉没有,gfw,sensitive
1220,不严正的,gfw,sensitive
1221,交警同志挡天下,gfw,sensitive
1222,交警罚款有蛮忙,gfw,sensitive
1223,交警队站在马路吃社会,gfw,sensitive
1224,交通警察象蚂蝗,gfw,sensitive
1225,产傥,gfw,sensitive
1226,享乐淫逸,gfw,sensitive
1227,京城血案的真相,gfw,sensitive
1228,亮碧思,gfw,sensitive
1229,亲jj,gfw,sensitive
1230,亲吻蛋蛋,gfw,sensitive
1231,亲密私聊,gfw,sensitive
1232,亲秘私聊,gfw,sensitive
1233,亲蛋蛋,gfw,sensitive
1234,人人见官像滩泥,gfw,sensitive
1235,人人都从后面上我,gfw,sensitive
1236,人体艺术,gfw,sensitive
1237,人妖,gfw,sensitive
1238,人妻小说,gfw,sensitive
1239,人权不能完全保障,gfw,sensitive
1240,人权保障,gfw,sensitive
1241,人权恶棍,gfw,sensitive
1242,人权斗士,gfw,sensitive
1243,权是奢侈,gfw,sensitive
1244,人民在流泪,gfw,sensitive
1245,人民尚未温加饱,gfw,sensitive
1246,人民币废了,gfw,sensitive
1247,人民教师黑社会,gfw,sensitive
1248,人民检查院不一定是人民,gfw,sensitive
1249,人民的基儿,gfw,sensitive
1250,人民算个屁,gfw,sensitive
1251,人民群众像羔羊,gfw,sensitive
1252,人民群众的房子就让法院强制执行,gfw,sensitive
1253,人民需要反抗,gfw,sensitive
1254,人肉烧烤,gfw,sensitive
1255,什么叫升官送呗,gfw,sensitive
1256,什么叫政冶黑呗,gfw,sensitive
1257,今后打炮花钱,gfw,sensitive
1258,今年猪是疯狂的,gfw,sensitive
1259,今年雪灾又地震,gfw,sensitive
1260,今晚自己搞,gfw,sensitive
1261,仍张纸就打的我满脸是血,gfw,sensitive
1262,从火腿里我们认识了敌敌畏,gfw,sensitive
1263,从票子到马,gfw,sensitive
1264,他半天找不着地方最后还是俺给他扶进去的,gfw,sensitive
1265,他妈的政府,gfw,sensitive
1266,代刻,gfw,sensitive
1267,代办,gfw,sensitive
1268,代理体检,gfw,sensitive
1269,代理开票,gfw,sensitive
1270,代销违章,gfw,sensitive
1271,以一党专政为耻,gfw,sensitive
1272,以享乐淫逸为荣,gfw,sensitive
1273,以共,gfw,sensitive
1274,产之学为国学,gfw,sensitive
1275,以吹啸为荣,gfw,sensitive
1276,以多党治国为荣,gfw,sensitive
1277,以官官相互为耻,gfw,sensitive
1278,以尔虞我诈为荣,gfw,sensitive
1279,以崇尚洗货为荣,gfw,sensitive
1280,以捞取政绩为荣,gfw,sensitive
1281,以政治造假为耻,gfw,sensitive
1282,以毫宅巨赌为荣,gfw,sensitive
1283,以溜完,gfw,sensitive
1284,去洗浴为荣,gfw,sensitive
1285,以溜完想做爱为荣,gfw,sensitive
1286,以溜点就拐为耻,gfw,sensitive
1287,以茎制洞,gfw,sensitive
1288,以血护法,gfw,sensitive
1289,以财大气粗为荣,gfw,sensitive
1290,以身护法,gfw,sensitive
1291,价格,gfw,sensitive
1292,任务赚钱,gfw,sensitive
1293,任过多年公安局长,gfw,sensitive
1294,仿旧流通,gfw,sensitive
1295,仿牌香烟,gfw,sensitive
1296,仿真人民币,gfw,sensitive
1297,仿真抢,gfw,sensitive
1298,仿真枪,gfw,sensitive
1299,仿真烟,gfw,sensitive
1300,仿真狗,gfw,sensitive
1301,仿真震棒,gfw,sensitive
1302,伊海涛,gfw,sensitive
1303,优秀技师,gfw,sensitive
1304,优秀的技师,gfw,sensitive
1305,优网,gfw,sensitive
1306,会上床会收费,gfw,sensitive
1307,会忽悠会受贿,gfw,sensitive
1308,会撒谎会受,gfw,sensitive
1309,会讨薪会下跪,gfw,sensitive
1310,传授吹萧神功,gfw,sensitive
1311,伪共党,gfw,sensitive
1312,伪法院,gfw,sensitive
1313,伪科学,gfw,sensitive
1314,伴游,gfw,sensitive
1315,伸手摸姐冒毛湾,gfw,sensitive
1316,伸缩转珠,gfw,sensitive
1317,但闻床上男女爽歪歪,gfw,sensitive
1318,低收入者作为,gfw,sensitive
1319,纳税人的荣誉,gfw,sensitive
1320,住房环境,gfw,sensitive
1321,体制是昏庸的,gfw,sensitive
1322,体味激情童男,gfw,sensitive
1323,体推,gfw,sensitive
1324,体检代理,gfw,sensitive
1325,体检枪手,gfw,sensitive
1326,何为做爱,gfw,sensitive
1327,佛家大法,gfw,sensitive
1328,佛恩先已预言早,gfw,sensitive
1329,佛罗蒙香水,gfw,sensitive
